"Order_ID","Customer_ID","employee_id","order_type","Customer_Country","Customer_Gender","Customer_Name","Customer_Type","order_date","delivery_date","customer_birthdate","costprice_per_unit","total_retail_price","product_quantity","product_id","product_name","product_group","product_category","product_line","supplier_country","supplier_id","supplier_name","age","age_group","customer_activity","customer_type_group","profit"
"  1240137702","         544","99999999","Catalog","TR","M","Avni Argac","Orion  Club members high activity","       23263","       23264","        7810","          15","          36","           1","230100300023","Scania Unisex Gloves","Gloves & Mittens","Outdoors","Outdoors","SE","        6355","Svensson Trading AB","          45","31-45 years old","High Activity","Orion Club","          21"
"  1240173354","       70165","99999999","Internet","CA","F","Portia Reynoso","Orion Club members low activity","       23268","       23269","        7712","       77.85","       306.2","           2","240200100225","Rubby Men's Golf Sho","Golf","Golf","Sports","ES","        4168","Rubby Zapatos S.A.","          45","31-45 years old","Low Activity","Orion Club","       150.5"
"  1240187143","          29","99999999","Catalog","AU","F","Candy Kinsey","Internet/Catalog Customers","       23270","       23274","       -3099","       116.6","       154.6","           1","240100400100","Rollerskate Roller S","Skates","Assorted Sports Arti","Sports","PT","        1684","Magnifico Sports","          75","61-75 years old","Not Available","Internet/Catalog Customers","          38"
"  1240283215","          52","121051","Retail","US","M","Yan Kozlowski","Orion  Club members medium activity","       23281","       23281","        9592","       89.55","       175.5","           1","240200100118","Hi-fly Intrepid Stan","Golf","Golf","Sports","NL","        2995","Van Dammeren Interna","          40","31-45 years old","Medium Activity","Orion Club","       85.95"
"  1240306942","          90","121071","Retail","US","F","Kyndal Hooks","Orion Club Gold members high activity","       23284","       23284","        7883","         3.5","           8","           1","230100500056","Knife","Outdoor Gear","Outdoors","Outdoors","US","        4718","KN Outdoor Trading I","          44","31-45 years old","High Activity","Orion Club Gold","         4.5"
"  1240314947","         908","99999999","Catalog","TR","M","Avni Umran","Orion Club Gold members high activity","       23285","       23289","       13489","       48.45","        96.7","           1","230100600028","Expedition 20,Medium","Sleepingbags","Outdoors","Outdoors","DK","         755","Top Sports","          29","15-30 years old","High Activity","Orion Club Gold","       48.25"
"  1240314956","          17","121074","Retail","US","M","Jimmie Evans","Orion  Club members medium activity","       23285","       23285","        4246","        34.1","        86.6","           1","230100500094","Men's Pants, Basic","Outdoor Gear","Outdoors","Outdoors","US","        4646","Mayday Inc","          54","46-60 years old","Medium Activity","Orion Club","        52.5"
"  1240355393","          10","121063","Retail","US","F","Karen Ballinger","Orion  Club members high activity","       23290","       23290","       15266","       42.15","        84.1","           1","230100600022","Expedition10,Medium,","Sleepingbags","Outdoors","Outdoors","DK","         755","Top Sports","          24","15-30 years old","High Activity","Orion Club","       41.95"
"  1240379679","          63","120733","Retail","US","M","James Klisurich","Orion Club Gold members medium activity","       23293","       23293","        9855","       50.05","        99.9","           1","230100200004","Black/Black","Backpacks","Outdoors","Outdoors","DK","         755","Top Sports","          39","31-45 years old","Medium Activity","Orion Club Gold","       49.85"
"  1240387741","          89","121140","Retail","US","F","Wynella Lewis","Orion  Club members high activity","       23294","       23294","       -3017","       85.15","       187.2","           1","240800200020","C.A.M.,Bone","Winter Sports","Winter Sports","Sports","CA","       16814","CrystalClear Optics","          74","61-75 years old","High Activity","Orion Club","      102.05"
"  1240430921","         183","120153","Retail","AU","M","Duncan Robertshawe","Orion Club members low activity","       23300","       23300","         449","       64.95","       155.8","           1","240400200093","Smasher Super Rq Ti","Racket Sports","Racket Sports","Sports","GB","        1280","British Sports Ltd","          65","61-75 years old","Low Activity","Orion Club","       90.85"
"  1240446608","          29","99999999","Catalog","AU","F","Candy Kinsey","Internet/Catalog Customers","       23302","       23306","       -3099","        17.6","          35","           1","220100100553","Woman's Short Top Dr","Eclipse Clothing","Clothes","Clothes & Shoes","US","        1303","Eclipse Inc","          75","61-75 years old","Not Available","Internet/Catalog Customers","        17.4"
"  1240447572","          50","99999999","Catalog","DE","M","Gert-Gunter Mendler","Orion Club Gold members high activity","       23302","       23303","       -3272","      125.65","         270","           1","230100200056","Victor Grey/Olive Wo","Backpacks","Outdoors","Outdoors","DK","         755","Top Sports","          75","61-75 years old","High Activity","Orion Club Gold","      144.35"
"  1240461993","          10","121036","Retail","US","F","Karen Ballinger","Orion  Club members high activity","       23303","       23303","       15266","        4.55","        11.3","           1","220100300020","Instyle T-Shirt","Knitwear","Clothes","Clothes & Shoes","US","         772","AllSeasons Outdoor C","          24","15-30 years old","High Activity","Orion Club","        6.75"
"  1240485814","          29","99999999","Catalog","AU","F","Candy Kinsey","Internet/Catalog Customers","       23307","       23311","       -3099","        34.1","        74.8","           1","220101400290","Quali Sweatshirt","Tracker Clothes","Clothes","Clothes & Shoes","US","        2963","3Top Sports","          75","61-75 years old","Not Available","Internet/Catalog Customers","        40.7"
"  1240509842","          63","121033","Retail","US","M","James Klisurich","Orion Club Gold members medium activity","       23309","       23309","        9855","        17.8","        39.4","           1","210200500007","Bozeman Rain & Storm","Lucky Guy, Kids","Children Sports","Children","US","         772","AllSeasons Outdoor C","          39","31-45 years old","Medium Activity","Orion Club Gold","        21.6"
"  1240512744","          50","99999999","Catalog","DE","M","Gert-Gunter Mendler","Orion Club Gold members high activity","       23310","       23311","       -3272","        7.05","        28.8","           2","240300100046","Weight  5.0 Kg","Fitness","Indoor Sports","Sports","NL","       16542","TrimSport B.V.","          75","61-75 years old","High Activity","Orion Club Gold","        14.7"
"  1240549230","          89","121061","Retail","US","F","Wynella Lewis","Orion  Club members high activity","       23314","       23314","       -3017","       28.25","        58.7","           1","220200100012","Atmosphere Shatter M","Eclipse Shoes","Shoes","Clothes & Shoes","US","        1303","Eclipse Inc","          74","61-75 years old","High Activity","Orion Club","       30.45"
"  1240568966","          19","99999999","Internet","DE","M","Oliver S. F\u00fc\u00d","Orion Club Gold members high activity","       23317","       23322","        7724","        66.7","       133.2","           1","220200100226","Woman's Air Zoom Dri","Eclipse Shoes","Shoes","Clothes & Shoes","US","        1303","Eclipse Inc","          45","31-45 years old","High Activity","Orion Club Gold","        66.5"
"  1240581932","         215","120192","Retail","AU","M","Ramesh Trentholme","Orion Club Gold members medium activity","       23319","       23319","        2327","       18.85","       124.2","           3","210201000199","Starlite Baby Shoes","Tracker Kid's Clothe","Children Sports","Children","US","        2963","3Top Sports","          60","46-60 years old","Medium Activity","Orion Club Gold","       67.65"
"  1240588370","        2788","99999999","Catalog","TR","M","Serdar Yucel","Orion  Club members high activity","       23319","       23321","         367","        58.6","       126.1","           1","230100500082","Lucky Tech Intergal","Outdoor Gear","Outdoors","Outdoors","US","         772","AllSeasons Outdoor C","          65","61-75 years old","High Activity","Orion Club","        67.5"
"  1240599396","          16","99999999","Catalog","DE","M","Ulrich Heyde","Internet/Catalog Customers","       23321","       23322","       -1446","         135","         220","           1","230100700002","Comfort Shelter","Tents","Outdoors","Outdoors","GB","       16422","Outback Outfitters L","          70","61-75 years old","Not Available","Internet/Catalog Customers","          85"
"  1240604971","          63","121071","Retail","US","M","James Klisurich","Orion Club Gold members medium activity","       23321","       23321","        9855","        41.4","        86.3","           1","230100600030","Outback Sleeping Bag","Sleepingbags","Outdoors","Outdoors","DK","         755","Top Sports","          39","31-45 years old","Medium Activity","Orion Club Gold","        44.9"
