Employee_ID,Employee_Country,Employee_Name,Employee_Gender,Job,Manager_Hierarchy,employee_birthdate,employee_hire_date,employee_term_date,salary
121125,US,Michael Holt,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Trainees""},{""level"":5,""id"":""Trainee""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",17APR1991,01JAN2020,30JUN2020,"$30,378 "
121126,US,James Penhale,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Trainees""},{""level"":5,""id"":""Trainee""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",26OCT1971,01JAN2020,30JUN2020,"$31,218 "
121127,US,Keyna Mangini,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Trainees""},{""level"":5,""id"":""Trainee""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",03SEP2003,01JUN2022,30NOV2022,"$30,522 "
121128,US,Glacia Nazar,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Trainees""},{""level"":5,""id"":""Trainee""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",26JUN1991,01JAN2020,30JUN2020,"$30,486 "
121129,US,Yusef Hafley,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Trainees""},{""level"":5,""id"":""Trainee""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",01MAY1981,01JAN2020,30JUN2020,"$37,134 "
121130,US,Gary Herndon,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Trainees""},{""level"":5,""id"":""Trainee""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",21JAN2001,01FEB2021,31JUL2021,"$30,306 "
121131,US,William Pantages,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Trainees""},{""level"":5,""id"":""Trainee""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",30JUN1986,01JAN2020,30JUN2020,"$30,534 "
121132,US,Shia-Ling Digiorgio,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Trainees""},{""level"":5,""id"":""Trainee""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",08FEB1971,01JAN2020,30JUN2020,"$29,268 "
121133,US,Peter Pringley,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Trainees""},{""level"":5,""id"":""Trainee""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",10NOV1996,01JAN2020,30JUN2020,"$30,486 "
121134,US,Paul Tacosa,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Trainees""},{""level"":5,""id"":""Trainee""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",02JUL1981,01JAN2020,30JUN2020,"$30,702 "
121135,US,Tammy Ruta,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Winter Sports""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",07JUN1971,01AUG1991,.,"$32,412 "
121136,US,Lesia Galarneau,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Winter Sports""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",15JUL1991,01DEC2019,30SEP2021,"$32,952 "
121137,US,Michael. R. Boocks,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Winter Sports""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",18JAN2005,01APR2023,.,"$32,466 "
121138,US,Hershell Tolley,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Winter Sports""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",28FEB1966,01JAN1991,.,"$32,718 "
121139,US,Diosdado Mckee,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Winter Sports""},{""level"":5,""id"":""Sales Rep. II""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",19AUG1976,01JUL2004,.,"$33,240 "
121140,US,Saunders Briggi,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Winter Sports""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",23JAN1996,01APR2018,31JAN2023,"$31,602 "
121141,US,Henri Le Bleu,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales Management""},{""level"":3,""id"":""Sales Management""},{""level"":4,""id"":""Sales Management""},{""level"":5,""id"":""Vice President""}]","[{""level"":1,""id"":""120261""},{""level"":2,""id"":""120259""}]",19JUN1961,01JAN1991,.,"$233,862 "
121142,US,Reginald Steiber,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales Management""},{""level"":3,""id"":""Sales Management""},{""level"":4,""id"":""Sales Management""},{""level"":5,""id"":""Director""}]","[{""level"":1,""id"":""121141""},{""level"":2,""id"":""120261""},{""level"":3,""id"":""120259""}]",14FEB1986,01MAY2010,.,"$187,278 "
121143,US,Louis Favaron,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales Management""},{""level"":3,""id"":""Sales Management""},{""level"":4,""id"":""Sales Management""},{""level"":5,""id"":""Senior Sales Manager""}]","[{""level"":1,""id"":""121142""},{""level"":2,""id"":""121141""},{""level"":3,""id"":""120261""},{""level"":4,""id"":""120259""}]",26NOV1986,01JUL2014,.,"$114,108 "
121144,US,Renee Capachietti,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales Management""},{""level"":3,""id"":""Sales Management""},{""level"":4,""id"":""Sales Management""},{""level"":5,""id"":""Sales Manager""}]","[{""level"":1,""id"":""121142""},{""level"":2,""id"":""121141""},{""level"":3,""id"":""120261""},{""level"":4,""id"":""120259""}]",28JUN1981,01NOV2008,.,"$100,206 "
121145,US,Dennis Lansberry,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales Management""},{""level"":3,""id"":""Sales Management""},{""level"":4,""id"":""Sales Management""},{""level"":5,""id"":""Sales Manager""}]","[{""level"":1,""id"":""121142""},{""level"":2,""id"":""121141""},{""level"":3,""id"":""120261""},{""level"":4,""id"":""120259""}]",22NOV1966,01APR1993,.,"$101,112 "
121146,US,Julieanne Sangiorgio,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales Management""},{""level"":3,""id"":""Sales Management""},{""level"":4,""id"":""Sales Management""},{""level"":5,""id"":""Secretary III""}]","[{""level"":1,""id"":""121141""},{""level"":2,""id"":""120261""},{""level"":3,""id"":""120259""}]",09DEC2003,01APR2023,.,"$35,184 "
121147,US,Christine Sneed,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales Management""},{""level"":3,""id"":""Sales Management""},{""level"":4,""id"":""Sales Management""},{""level"":5,""id"":""Secretary II""}]","[{""level"":1,""id"":""121142""},{""level"":2,""id"":""121141""},{""level"":3,""id"":""120261""},{""level"":4,""id"":""120259""}]",28MAY1986,01SEP2004,.,"$34,974 "
121148,US,Shane Sadig,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales Management""},{""level"":3,""id"":""Sales Management""},{""level"":4,""id"":""Sales Management""},{""level"":5,""id"":""Business Analyst II""}]","[{""level"":1,""id"":""121141""},{""level"":2,""id"":""120261""},{""level"":3,""id"":""120259""}]",01JAN1986,01JAN2015,31JAN2020,"$63,516 "
